ID,Average Rating,Latitude,Longitude,Person Capacity,Price
49332576,,42.33856,-71.12381,4,$241
36621744,,42.33823,-71.13207,4,$169
15423085,4.73,42.33586,-71.11276,5,$148
43215731,4.7,42.33698,-71.11177,6,$164
15899461,4.91,42.33555,-71.11541,6,$461
27680279,4.64,42.33875,-71.11323,4,$141
43216937,5.0,42.33691,-71.1134,6,$221
7757680,4.67,42.33777,-71.11425,5,$245
40790713,4.91,42.33869,-71.11306,4,$159
36622141,4.5,42.33682,-71.11292,5,$170
36002387,,42.33746,-71.1073,2,$229
36002511,,42.33932,-71.10587,2,$209
41066379,,42.33438,-71.112,1,$250
29179789,5.0,42.33425,-71.1124,1,$250
36621745,4.57,42.33756,-71.11267,4,$166
45846721,,42.33854,-71.11993,3,$189
24648787,4.5,42.33524,-71.10161,3,$105
50795754,,42.33818,-71.11869,6,$289
40447371,,42.33818,-71.11387,4,$159
51081580,,42.33511,-71.10185,4,$231
48107968,,42.33423,-71.103,2,$193
9049023,4.88,42.33245,-71.125,4,$155
7621133,4.73,42.33116,-71.12084,1,$70
31022832,,42.33055,-71.13897,2,$135
5435131,4.96,42.33307,-71.12026,2,$150
17743638,5.0,42.33167,-71.12054,1,$150
11732852,4.57,42.33144,-71.12412,1,$40
19079069,4.6,42.33225,-71.12239,1,$40
14373026,4.71,42.33033,-71.12091,1,$107
18732068,5.0,42.33243,-71.12071,2,$150
5439163,4.91,42.33267,-71.12052,2,$150
18731645,5.0,42.33231,-71.12071,2,$150
8718194,5.0,42.33269,-71.12035,2,$150
6619739,4.67,42.33291,-71.12041,2,$150
24645479,4.88,42.33091,-71.10255,4,$90
24647800,4.87,42.33206,-71.10185,5,$130
24649082,4.66,42.33333,-71.1018,1,$95
50463949,5.0,42.33062,-71.11341,3,$300
7578281,4.71,42.33145,-71.11891,1,$89
54064289,,42.33014,-71.10367,1,$38
54052472,,42.33182,-71.11009,6,$173
17927755,4.66,42.32938,-71.11024,2,$63
51674442,,42.32848,-71.10328,1,$77
19364110,4.77,42.33217,-71.1017,4,$100
50359591,4.43,42.33248,-71.10711,2,$141
24826742,4.7,42.33144,-71.10812,6,$163
18135743,5.0,42.33277,-71.11915,2,$150
28122799,4.75,42.33215,-71.11034,12,$642
13279826,4.84,42.33119,-71.11893,1,$95
53764328,,42.32831,-71.11121,5,$299
54049639,,42.33134,-71.10835,4,$141
23019288,4.58,42.33082,-71.11989,6,$191
36621743,,42.33316,-71.11873,6,$201
53607104,,42.3288,-71.1106,8,$420
1092093,4.67,42.33287,-71.10191,2,$125
2263295,5.0,42.33125,-71.11956,4,$600
53886201,,42.32848,-71.11233,6,$406
52961181,,42.33137,-71.11871,3,$600
53574180,,42.32853,-71.11262,1,$356
39365653,,42.32862,-71.11067,4,$382
45122669,,42.32935,-71.11149,1,$237
36622150,5.0,42.33332,-71.119,9,$266
11359638,5.0,42.33103,-71.1188,4,$600
1584246,4.53,42.33108,-71.11808,5,$150
53153552,,42.32818,-71.11205,2,$215
51082355,,42.33339,-71.10201,2,$174
51824658,,42.32821,-71.11062,3,$263
36621737,4.5,42.331566,-71.118912,6,$246
53940450,,42.32854,-71.11057,5,$315
50156711,,42.32857,-71.1103,3,$235
41949812,,42.33358,-71.11114,2,$198
5452647,4.82,42.33287,-71.11994,2,$150
51799762,4.94,42.32626,-71.10898,3,$92
51081457,,42.33338,-71.10187,2,$215
7875315,4.18,42.33011,-71.11882,1,$88
7454474,4.89,42.3308,-71.11985,2,$150
41932503,4.0,42.33034,-71.11991,4,$136
53878323,,42.3285,-71.11074,6,$299
38971283,,42.32859,-71.11061,4,$300
43846037,,42.32935,-71.11149,3,$243
51824672,,42.32864,-71.11231,3,$244
47338225,,42.3294,-71.11152,3,$237
52988758,,42.32846,-71.11215,2,$209
51453056,,42.32833,-71.11243,3,$244
44616866,3.0,42.33086,-71.11302,4,$499
24633212,4.87,42.33097,-71.10023,3,$80
36920373,,42.33519,-71.08266,2,$64
49838136,,42.33307,-71.08163,1,$45
33426419,4.82,42.33119,-71.08168,1,$45
18777049,4.66,42.33143,-71.09368,2,$68
4460532,4.93,42.32942,-71.09149,1,$58
51312245,4.93,42.33787,-71.07777,2,$92
32915410,4.64,42.3366,-71.08442,2,$84
36720154,,42.33702,-71.08246,3,$71
36321848,,42.33447,-71.0842,2,$80
3343428,4.95,42.32811,-71.09157,2,$79
48091769,4.36,42.33642,-71.06974,6,$92
48394518,4.43,42.33025,-71.09456,4,$100
4263736,4.94,42.32971,-71.0931,3,$100
8735827,4.82,42.32826,-71.09105,2,$73
48825405,4.75,42.33171,-71.09605,4,$93
27893040,4.65,42.33358,-71.07985,4,$110
51979510,4.6,42.33793,-71.07768,2,$92
18756360,4.72,42.32963,-71.09517,2,$68
4555637,4.91,42.32965,-71.0932,1,$69
18789766,4.52,42.33138,-71.09336,2,$68
44058140,4.81,42.32875,-71.09575,4,$99
13054720,4.83,42.33722,-71.08359,1,$59
6793945,4.88,42.33768,-71.07624,4,$180
47441090,4.93,42.32987,-71.08982,2,$112
48399405,4.69,42.33168,-71.09796,4,$126
36551230,4.92,42.32899,-71.09594,4,$185
50770780,5.0,42.32845,-71.09435,4,$169
47952948,4.8,42.33635,-71.07506,2,$149
3969526,4.82,42.33765,-71.07434,5,$139
17609053,4.92,42.33944,-71.07532,3,$258
48016238,4.33,42.33774,-71.06984,6,$92
53380301,,42.33004,-71.08744,7,$117
49715280,4.8,42.32856,-71.09569,4,$125
53849405,,42.33578,-71.07321,5,$205
34075174,,42.33493,-71.08314,1,$59
18899037,4.58,42.32982,-71.09304,2,$68
51557452,4.78,42.33924,-71.07577,2,$92
53109444,4.67,42.33962,-71.07624,2,$99
51979656,4.5,42.33934,-71.07807,2,$90
53514829,,42.33065,-71.07161,3,$125
50997038,,42.33036,-71.09353,1,$66
49171647,4.61,42.3362,-71.06898,6,$140
49730420,4.92,42.33046,-71.09397,4,$179
51572785,,42.33892,-71.08172,2,$155
51081268,,42.33543,-71.10046,2,$182
48597887,,42.33794,-71.08241,2,$241
48597957,,42.33787,-71.08269,2,$196
51838132,,42.33929,-71.08236,2,$154
51081449,,42.3353,-71.10039,2,$200
51081132,,42.33554,-71.10048,2,$174
48597894,,42.33932,-71.08271,2,$203
48597943,,42.3391,-71.08273,2,$204
42882611,,42.33816,-71.07457,2,$125
48764211,4.17,42.33745,-71.07676,4,$169
47441699,,42.33769,-71.07538,2,$100
10190260,4.5,42.33423,-71.07898,1,$80
41474462,,42.33917,-71.07488,2,$91
2372987,4.34,42.33662,-71.0753,2,$200
24035495,4.85,42.33954,-71.07838,3,$125
51572775,,42.33908,-71.08033,2,$156
48466008,4.67,42.33836,-71.07613,5,$299
53056962,,42.33685,-71.07356,2,$197
15048978,4.91,42.33594,-71.07578,4,$197
49319706,,42.337341,-71.07003,2,$129
52988852,4.83,42.33827,-71.07616,2,$92
53109651,,42.33952,-71.07766,2,$92
52249525,,42.33841,-71.07343,2,$190
53056956,,42.337639,-71.072479,2,$193
52360279,,42.33872,-71.07213,2,$222
30397035,,42.33903,-71.06661,2,$199
52928607,,42.338558,-71.069069,2,$199
11271947,,42.33524,-71.07516,2,$75
40524063,,42.33649,-71.07473,2,$366
48597948,,42.33796,-71.08123,2,$219
38285740,,42.33786,-71.06915,4,$699
48364663,4.84,42.32982,-71.09757,6,$178
51709928,,42.32812,-71.09018,2,$40
52468920,4.56,42.33148,-71.08384,4,$350
32686394,,42.32838,-71.09533,1,$60
49318644,,42.32827,-71.0939,1,$56
18898296,4.56,42.32994,-71.0933,2,$68
45067711,,42.32828,-71.09319,1,$60
5506,4.78,42.32844,-71.09581,2,$149
42833412,4.75,42.3301,-71.08741,7,$144
19969497,4.9,42.33016,-71.09527,8,$250
5526487,4.87,42.33211,-71.09842,6,$289
49638279,5.0,42.32829,-71.09404,8,$250
6080461,4.66,42.32966,-71.09597,4,$169
53380324,,42.33048,-71.08773,15,$317
23316169,4.88,42.33031,-71.09377,4,$121
3602379,4.76,42.32843,-71.09369,4,$167
42833990,4.75,42.33059,-71.08784,14,$271
7618925,5.0,42.32936,-71.09328,8,"$1,104"
35347243,4.94,42.32948,-71.09395,3,$189
49905457,,42.32887,-71.09377,1,$60
45019855,,42.32865,-71.09197,1,$60
44355337,,42.32981,-71.09388,1,$60
46330627,,42.33019,-71.09215,1,$60
48394920,,42.32869,-71.09208,1,$63
50692420,,42.32846,-71.09357,1,$60
44681847,,42.32849,-71.09338,1,$64
51081443,,42.33371,-71.09985,2,$183
51081495,,42.33348,-71.10057,4,$231
51081257,,42.3333,-71.10029,2,$182
5526514,4.8,42.3285,-71.09608,4,$179
50698843,,42.32999,-71.09202,1,$63
46062311,,42.329247,-71.092819,1,$60
45019349,,42.32819,-71.0934,1,$60
51192155,,42.32868,-71.09233,1,$65
45838102,,42.32854,-71.09378,1,$63
51190495,,42.32862,-71.09193,1,$68
51190850,,42.32869,-71.09178,1,$60
44135745,,42.32893,-71.09169,1,$60
45136082,,42.32834,-71.09172,1,$60
44355869,,42.32924,-71.09283,1,$60
42834617,5.0,42.33068,-71.08877,16,$613
42834234,5.0,42.3286,-71.08861,16,$482
45939299,,42.32652,-71.09293,4,$95
23487191,4.92,42.32564,-71.09406,2,$40
30533497,5.0,42.32663,-71.0935,1,$42
39281476,,42.32603,-71.09549,2,$75
8734707,4.9,42.32776,-71.09194,2,$83
52740721,5.0,42.32613,-71.0868,3,$165
45112213,4.17,42.33056,-71.07078,5,$175
50517366,3.91,42.32843,-71.07156,5,$125
19351506,4.22,42.32934,-71.06927,4,$139
9616816,,42.33371,-71.07748,3,$250
38164617,,42.33605,-71.05349,1,$50
7330494,4.85,42.33053,-71.05388,2,$125
6489209,4.63,42.33034,-71.05802,1,$53
15376003,4.92,42.33385,-71.04569,2,$95
49446125,5.0,42.33739,-71.05404,2,$99
1644031,4.79,42.33835,-71.0472,2,$91
4090224,4.91,42.3357,-71.05395,6,$225
4863108,4.71,42.33717,-71.05,2,$122
49749352,5.0,42.33576,-71.04959,4,$160
39394763,5.0,42.33125,-71.04975,2,$105
40613042,4.9,42.33265,-71.04991,5,$149
48802286,5.0,42.32932,-71.05351,6,$307
37367776,4.8,42.33692,-71.04489,3,$150
6317722,4.91,42.33536,-71.04523,4,$118
42961825,,42.33575,-71.04972,1,$46
13258244,5.0,42.31837,-71.09037,1,$33
18526885,5.0,42.31737,-71.09498,1,$41
18886077,4.43,42.3165,-71.09563,1,$45
24845439,4.77,42.31508,-71.10125,2,$75
6248970,4.81,42.31984,-71.10569,1,$50
447826,4.81,42.31658,-71.11012,2,$71
14868157,4.96,42.31689,-71.10005,1,$52
29664067,4.54,42.31455,-71.09906,2,$75
26353456,5.0,42.3109,-71.0991,8,$100
52367763,4.79,42.31887,-71.0805,2,$50
15147053,4.88,42.30974,-71.10798,3,$96
19484144,4.96,42.31387,-71.10864,2,$75
23375776,4.92,42.31745,-71.09222,1,$36
1596664,4.83,42.3256,-71.09413,1,$49
36060921,4.33,42.3269,-71.09495,2,$52
8720718,4.96,42.3168,-71.10721,2,$120
52425384,,42.31762,-71.11545,6,$122
6238463,4.98,42.31583,-71.11448,2,$109
33013194,4.75,42.32372,-71.06785,2,$30
1682936,4.84,42.32382,-71.09641,4,$120
10074653,5.0,42.32057,-71.10963,4,$120
29256695,4.94,42.31883,-71.10693,2,$135
39045406,4.71,42.32734,-71.09368,4,$124
14254537,4.92,42.31258,-71.11204,3,$110
27082052,4.93,42.32165,-71.11622,2,$60
41006464,4.91,42.30969,-71.11085,2,$115
50187850,5.0,42.31602,-71.11376,2,$106
12781774,4.84,42.31486,-71.1144,2,$99
20359898,5.0,42.31808,-71.10706,2,$118
1374466,4.87,42.32546,-71.08894,1,$67
23842606,5.0,42.31611,-71.0921,1,$37
33017230,4.83,42.32163,-71.06829,2,$40
17476391,4.74,42.32299,-71.10742,2,$59
1374434,4.8,42.32546,-71.08894,1,$65
24401790,4.93,42.31069,-71.10282,2,$156
27339519,4.93,42.32685,-71.09683,4,$130
2378421,4.96,42.31146,-71.11947,2,$144
53246429,,42.32591,-71.10388,1,$56
21165104,4.81,42.32502,-71.12392,4,$130
210097,4.87,42.31685,-71.10867,2,$102
12571611,4.62,42.32588,-71.12594,4,$100
48758945,,42.32367,-71.12011,2,$124
26207713,4.4,42.32188,-71.11647,1,$70
52782975,,42.318,-71.10839,2,$53
43387268,4.63,42.32484,-71.12526,4,$141
14566386,4.92,42.3174,-71.11014,3,$149
29666262,,42.32105,-71.11201,1,$70
48149056,4.97,42.32098,-71.10482,2,$130
36621746,4.0,42.32601,-71.12492,4,$111
30425519,,42.32313,-71.11539,1,$75
35604408,,42.32341,-71.11912,2,$137
49012571,4.87,42.32232,-71.10396,4,$131
43388204,,42.32452,-71.12538,4,$141
52491654,4.33,42.31821,-71.11344,8,$152
36621323,,42.32601,-71.12492,4,$141
45028281,,42.31768,-71.10568,2,$64
15832498,5.0,42.31764,-71.10922,4,$255
23109832,5.0,42.31734,-71.11375,4,$110
46395073,,42.32391,-71.10999,1,$53
46394899,,42.32175,-71.10852,1,$50
10749312,4.9,42.31659,-71.10565,5,$238
10883063,4.79,42.32385,-71.10746,3,$99
46391621,,42.32183,-71.10826,1,$50
46378065,,42.32179,-71.10841,1,$46
46395239,,42.32204,-71.10848,1,$56
33586214,4.88,42.31998,-71.10952,4,$85
50744546,,42.32732,-71.11293,6,$299
42461132,,42.32649,-71.11088,4,$370
1109224,4.73,42.32031,-71.1129,8,$448
47330468,4.67,42.32789,-71.11209,4,$392
34040798,4.38,42.32601,-71.11181,4,$299
34061048,4.78,42.32603,-71.11056,4,$299
46262706,,42.32778,-71.1125,4,$520
42206911,,42.32799,-71.11221,4,$299
38697559,,42.32021,-71.10979,2,$92
47928086,,42.32807,-71.11244,4,$550
31487769,3.33,42.31775,-71.10876,8,$255
13797162,4.91,42.32203,-71.07695,2,$150
21597670,4.95,42.31977,-71.09202,4,$77
37092569,4.86,42.32469,-71.08392,3,$93
32940171,4.87,42.32213,-71.07945,2,$75
13077603,4.86,42.31801,-71.09005,1,$38
52367775,4.62,42.31676,-71.08233,1,$65
28843171,4.68,42.32239,-71.07852,1,$60
49567991,4.57,42.32585,-71.09502,2,$99
41624190,5.0,42.32201,-71.07015,1,$38
3441982,4.92,42.31907,-71.09252,4,$85
11656698,4.76,42.32378,-71.09648,4,$150
40593640,4.72,42.32003,-71.07525,4,$118
27810970,4.5,42.32192,-71.07855,2,$75
27906365,4.66,42.32003,-71.07826,1,$60
20000347,4.3,42.32422,-71.09616,2,$120
28302081,4.75,42.31855,-71.08829,1,$67
35004562,4.8,42.32351,-71.09593,1,$56
32924105,4.83,42.3207,-71.07824,2,$89
801680,4.86,42.32795,-71.09412,4,$116
23171291,5.0,42.31793,-71.09182,1,$41
1403408,4.95,42.32546,-71.08894,1,$75
30253609,4.63,42.3168,-71.07524,2,$68
42591679,5.0,42.32317,-71.06844,1,$38
27503398,4.98,42.32489,-71.09417,4,$225
43899519,4.85,42.31698,-71.09315,2,$98
16678094,4.93,42.32435,-71.09203,2,$95
53589268,,42.327,-71.09275,14,$140
51709924,,42.32638,-71.08884,2,$45
35079257,4.95,42.32296,-71.09292,2,$89
16971718,4.97,42.3237,-71.09514,4,$210
60029,4.73,42.32546,-71.08894,1,$80
42434040,,42.32443,-71.09328,1,$52
34779735,,42.3246,-71.09629,1,$50
34276092,,42.32483,-71.09448,1,$49
163941,4.66,42.32806,-71.09423,6,$165
53688211,,42.32639,-71.08886,2,$45
51709919,4.33,42.3277,-71.09068,2,$37
32402053,,42.32624,-71.095,1,$54
51709913,4.5,42.32799,-71.08954,2,$40
42432751,4.33,42.32395,-71.09412,2,$85
35077924,5.0,42.32232,-71.09491,2,$89
49714366,4.92,42.3234,-71.09018,8,$191
6695,4.8,42.32802,-71.09387,4,$250
35080086,4.8,42.32363,-71.0952,2,$85
42454867,,42.32653,-71.0968,1,$50
29610220,5.0,42.32731,-71.09191,2,$75
52605162,4.75,42.32754,-71.09059,2,$55
51709920,,42.32593,-71.09024,2,$50
51709915,,42.32615,-71.09077,2,$45
4560053,4.72,42.32397,-71.09085,8,$249
52594609,4.2,42.32806,-71.08923,2,$45
39913699,,42.32406,-71.09547,4,$180
51709921,4.33,42.32597,-71.08929,2,$50
38377602,4.83,42.32295,-71.09084,4,$379
53380236,,42.32737,-71.09423,13,$369
17942707,4.68,42.32807,-71.09557,4,$146
53380226,,42.32716,-71.09275,9,$500
12756776,4.29,42.32647,-71.09557,8,$200
8815738,,42.32751,-71.09196,4,$300
35003138,,42.32586,-71.09781,1,$45
29609066,5.0,42.32731,-71.09191,2,$58
42454025,,42.32667,-71.09497,1,$55
52605640,,42.32588,-71.09076,2,$45
52285741,,42.32260037890367,-71.09565697973537,6,$206
5317935,5.0,42.32338,-71.09334,12,$400
24113222,4.65,42.32257,-71.07105,2,$60
15122796,4.98,42.32439,-71.07466,2,$60
50398371,,42.32589,-71.07884,2,$135
43087326,,42.32381,-71.06902,4,$134
39966579,,42.32728,-71.0814,1,$45
43085606,,42.32483,-71.06836,3,$132
35576389,4.54,42.32239,-71.08039,4,$120
54163187,,42.32566,-71.06337,1,$202
45800551,,42.32468,-71.06231,3,$241
53463036,,42.32327,-71.06351,5,$329
33158116,4.8,42.32359,-71.0701,2,$62
39700598,,42.3225,-71.06851,1,$38
39056629,4.9,42.32365,-71.06864,1,$49
15085512,4.88,42.3243,-71.07328,2,$53
45667256,,42.32468,-71.06231,1,$221
49778129,,42.32398,-71.06324,1,$203
45667270,,42.32468,-71.06231,1,$209
45667310,,42.32468,-71.06231,3,$239
53290740,,42.32429,-71.06316,2,$218
45800497,,42.32468,-71.06231,3,$228
45800586,,42.32468,-71.06231,5,$290
45800516,,42.32468,-71.06231,3,$227
45800531,,42.32468,-71.06231,5,$301
45800513,,42.32468,-71.06231,1,$211
45800526,,42.32468,-71.06231,3,$240
45800569,,42.32468,-71.06231,1,$209
51616804,,42.32566,-71.06261,2,$219
45667313,,42.32468,-71.06231,3,$243
45800495,,42.32468,-71.06231,1,$211
45800583,,42.32468,-71.06231,1,$217
45667294,,42.32468,-71.06231,3,$240
53146004,,42.32378,-71.06273,3,$231
51331538,,42.32563,-71.06306,3,$229
45667386,,42.32468,-71.06231,5,$293
45667234,,42.32468,-71.06231,5,$294
53499466,,42.32532,-71.06304,5,$294
45667153,,42.32468,-71.06231,1,$214
51301991,,42.32559,-71.06316,5,$294
52444108,,42.32373,-71.06294,5,$299
45800580,,42.32468,-71.06231,1,$210
45800582,,42.32468,-71.06231,1,$213
51616763,,42.32387,-71.06344,5,$294
45667342,,42.32468,-71.06231,5,$299
45800528,,42.32468,-71.06231,5,$301
45667222,,42.32468,-71.06231,5,$311
45667248,,42.32468,-71.06231,5,$317
7910223,4.85,42.31689,-71.1004,2,$104
48940511,4.41,42.31758,-71.09133,2,$54
37823144,4.59,42.31665,-71.0999,2,$150
37927954,,42.3208,-71.08921,1,$45
4000384,4.92,42.31826,-71.09956,2,$90
48869229,4.76,42.316711,-71.090332,2,$57
40594409,4.48,42.32023,-71.07481,8,$142
36106804,4.58,42.32073,-71.07485,6,$130
52733419,,42.32,-71.06418,1,$37
53508014,,42.31848,-71.0729,10,$250
33549373,4.84,42.31691,-71.07405,4,$170
46078424,,42.3215,-71.07651,2,$50
17592876,4.5,42.3205,-71.06521,6,$160
6800522,4.91,42.31676,-71.08,1,$35
39199659,5.0,42.32191,-71.07071,1,$38
28749495,4.71,42.32045,-71.07794,2,$72
28867304,4.82,42.32142,-71.08007,2,$67
40938598,4.77,42.31672,-71.07443,10,$280
4593974,4.86,42.31676,-71.08,1,$36
5358934,5.0,42.31681,-71.08001,1,$42
6819620,4.6,42.31676,-71.08,1,$37
4624582,4.5,42.31676,-71.08,1,$35
5495267,,42.31676,-71.08,1,$36
3656168,4.33,42.31676,-71.08,1,$38
7161203,4.83,42.31676,-71.08,1,$34
4593985,,42.31676,-71.08,1,$36
13422887,,42.31676,-71.08,1,$35
13298137,,42.31676,-71.08,1,$33
7093184,4.71,42.31676,-71.08,1,$34
3705824,,42.31676,-71.08,1,$33
13239882,,42.31676,-71.08,1,$36
539763396690282333,,42.323335083061494,-71.05780554198992,1,$30
19140676,4.74,42.31343,-71.05495,4,$60
51731513,4.76,42.32251,-71.05736,2,$50
3344322,4.69,42.31311,-71.06232,2,$70
51804426,4.92,42.32272,-71.0554,1,$50
6780077,4.92,42.31392,-71.06137,2,$70
29904919,4.95,42.3225,-71.05734,2,$50
28561917,4.8,42.31967,-71.05593,6,$82
48611199,4.85,42.3163,-71.05873,4,$143
533152,4.56,42.32212,-71.06096,5,$101
46529051,,42.31328,-71.0538,2,$30
51694231,5.0,42.31372,-71.07993,2,$60
52516299,4.9,42.32244,-71.05711,2,$50
14057466,4.74,42.31316,-71.11279,4,$130
40601,4.98,42.31347,-71.11082,2,$100
14105971,4.96,42.30762,-71.10968,3,$149
7287822,4.9,42.31572,-71.10847,4,$94
20520099,4.62,42.31464,-71.10295,2,$54
22013980,4.94,42.30634,-71.12602,2,$179
17523630,4.98,42.31299,-71.11876,3,$176
197727,4.96,42.31331,-71.12061,1,$60
25429787,5.0,42.31522,-71.11218,4,$120
750438,4.86,42.30733,-71.11129,1,$70
29282726,4.95,42.31203,-71.10278,3,$159
46427592,5.0,42.31294,-71.11617,2,$220
5049582,4.88,42.31327,-71.10811,1,$60
35038113,5.0,42.30585,-71.11294,4,$145
16770690,4.95,42.30745,-71.11043,6,$147
8283433,4.95,42.31086,-71.11714,7,$270
29281816,4.85,42.31203,-71.10278,6,$228
1071235,4.82,42.31653,-71.11049,2,$94
49128400,4.8,42.30877,-71.10155,9,$247
17296595,4.84,42.30817,-71.11114,5,$168
48329228,4.8,42.30967,-71.10356,8,$187
1692573,4.89,42.31293,-71.11527,4,$155
40890858,4.42,42.30624,-71.11738,6,$186
45652898,4.9,42.30912,-71.11833,2,$245
42379429,4.95,42.31237,-71.10197,2,$139
48310056,,42.3108,-71.1014,5,$110
53380334,,42.31009,-71.10385,8,$189
14531631,4.89,42.30694,-71.10706,3,$163
6914622,4.98,42.30849,-71.11721,2,$284
4233242,4.73,42.31246,-71.10793,1,$98
53380371,,42.31042,-71.10229,7,$268
14415125,4.56,42.30953,-71.10875,4,$99
31014488,,42.31312,-71.11701,3,$250
29237161,,42.30676,-71.12403,2,$170
10299047,4.67,42.31431,-71.10305,4,$125
14566378,4.95,42.31591,-71.11012,2,$135
26778454,4.67,42.30699,-71.10698,5,$134
53473803,,42.31409,-71.1023,1,$41
3342094,4.87,42.31632,-71.11417,4,$139
49561150,,42.31266,-71.10337,5,$104
51783130,,42.31255,-71.1031,4,$259
10627514,4.57,42.31548,-71.1016,2,$78
30017679,5.0,42.31031,-71.1027,8,$399
2014651,4.62,42.30593,-71.10733,2,$120
743211,4.84,42.30702,-71.11283,8,$571
8634599,4.55,42.30928,-71.11108,2,$157
8908145,4.4,42.30861,-71.11105,2,$151
8923817,4.48,42.30994,-71.11119,2,$146
53174170,,42.31283,-71.07694,2,$65
47355090,4.84,42.306194,-71.066772,4,$105
24783227,4.74,42.31286,-71.06249,2,$120
48942888,4.69,42.31596,-71.09135,3,$56
47356077,4.8,42.30619,-71.06677,4,$99
5048406,4.85,42.31124,-71.06551,1,$45
36977405,4.91,42.31583,-71.06822,2,$120
52672205,4.86,42.31313,-71.06588,5,$164
12191871,4.73,42.31081,-71.09804,5,$145
49941156,,42.31649,-71.09199,1,$33
45972855,5.0,42.31631,-71.09878,5,$247
190170,4.56,42.30953,-71.0706,4,$56
36775500,4.91,42.31002,-71.0713,8,$138
23429071,4.69,42.31498,-71.10064,2,$48
48731143,4.77,42.30816,-71.0779,2,$50
2000797,4.68,42.31465,-71.0624,2,$95
47353854,4.81,42.30689,-71.06612,4,$99
51536008,5.0,42.31609,-71.06669,2,$85
47354776,4.87,42.30619,-71.06677,4,$120
33162602,4.71,42.31507,-71.07504,2,$75
36145390,4.85,42.31096,-71.06337,3,$116
38311023,5.0,42.30977,-71.06435,1,$48
46623385,4.88,42.31254,-71.06221,7,$209
23668146,4.69,42.30949,-71.06576,1,$49
5371051,4.8,42.31163,-71.06351,5,$85
20269422,4.71,42.3077,-71.06489,2,$60
45844741,4.85,42.30736,-71.06375,3,$150
48883658,4.73,42.31328,-71.06485,15,$423
11639480,4.77,42.30877,-71.08654,1,$56
16447567,4.72,42.3076,-71.06542,2,$58
20788754,4.74,42.31618,-71.08068,1,$65
17075037,4.83,42.31057,-71.06361,12,$331
32016148,4.97,42.31586,-71.06827,2,$90
26750505,4.59,42.30959,-71.0643,1,$46
19918817,4.67,42.30754,-71.06525,1,$57
19885345,4.74,42.30792,-71.06513,1,$49
32102560,4.52,42.30956,-71.06524,1,$55
42358001,4.77,42.31074,-71.10035,2,$139
19885281,4.78,42.3075,-71.06533,1,$49
27990441,4.82,42.30753,-71.06446,2,$59
53474222,,42.31569,-71.10036,1,$45
17430142,,42.31341,-71.09358,1,$38
42328735,,42.31181,-71.09914,2,$80
6990904,4.67,42.31355,-71.10003,2,$161
15453527,5.0,42.31313,-71.09335,1,$36
19182289,,42.31343,-71.0935,1,$36
16545081,5.0,42.31341,-71.09356,1,$36
15177273,,42.31313,-71.09335,1,$36
18220200,,42.31337,-71.09339,1,$36
17210305,5.0,42.31313,-71.09335,1,$36
17779084,,42.31333,-71.09339,1,$36
17969508,,42.31343,-71.09345,1,$36
22570371,5.0,42.31095,-71.0637,2,$41
41907280,,42.3139,-71.06223,2,$46
39839798,,42.31099,-71.06475,12,$500
53251429,,42.30704,-71.08675,1,$40
13978700,4.0,42.30958,-71.08658,5,$450
6576530,4.07,42.31043,-71.08642,6,$450
53254226,,42.30562,-71.08522,1,$44
2892825,4.08,42.31018,-71.08543,6,$450
17704067,4.9,42.30656,-71.07173,1,$35
19143984,4.78,42.31069,-71.06387,5,$39
53745834,,42.3079,-71.06867,1,$31
21661811,3.5,42.30759,-71.06237,2,$30
52670664,,42.30613,-71.07044,4,$36
39583307,4.9,42.31053,-71.06611,3,$120
20732065,4.14,42.30762,-71.07953,12,$250
12950332,4.78,42.30536,-71.07221,1,$37
33638927,5.0,42.309845,-71.063538,16,"$1,899"
28014596,4.6,42.30804,-71.06443,1,$49
12103501,4.5,42.30586,-71.07225,1,$32
26066073,4.8,42.30947,-71.06226,4,$55
53745764,,42.30585,-71.0705,1,$30
53745560,,42.30785,-71.06862,1,$28
12343708,4.89,42.30536,-71.07221,1,$36
52681432,,42.30795,-71.06985,1,$28
53745680,,42.30755,-71.06878,1,$29
52681035,,42.30573,-71.07014,1,$28
22810966,4.75,42.30938,-71.06221,4,$299
14470701,5.0,42.30555,-71.0723,1,$36
13239143,5.0,42.30536,-71.07221,1,$36
13675884,,42.30536,-71.07221,1,$38
13242393,5.0,42.30536,-71.07221,1,$36
13249923,5.0,42.30536,-71.07221,1,$36
13578425,,42.30536,-71.07221,1,$37
53115918,5.0,42.3381,-71.04014,2,$78
29390698,4.94,42.33451,-71.02733,2,$108
27158560,4.99,42.332897,-71.039543,2,$75
25531778,,42.31303,-71.05266,2,$30
40485312,4.67,42.30923,-71.05384,2,$50
1321422,4.87,42.30907,-71.04674,3,$41
19123216,4.92,42.31089,-71.06177,4,$39
51446014,4.4,42.33685,-71.04407,1,$95
51285083,5.0,42.33672,-71.04376,2,$95
53527110,,42.33406,-71.03034,2,$129
15521407,4.97,42.30918,-71.04643,2,$75
20723594,4.93,42.30776,-71.04838,3,$75
21190750,4.97,42.33451,-71.02731,2,$119
47867613,4.78,42.33716,-71.03812,2,$78
40485818,4.68,42.30978,-71.05396,2,$61
49563625,5.0,42.313251,-71.054817,6,$156
14993599,4.96,42.31305,-71.05094,2,$115
